ID,duration,wav,words
6257,8.41,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_048.wav,con cũng chẳng còn thời gian để nhớ đến lũ lâu la của con nơi cánh đồng xanh mạ và vàng rơm ấy nữa
6258,6.62,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_049.wav,ông thề sẽ không tư lợi gì bằng chức vụ mới và dân làng đã tin ông
6259,9.53,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_050.wav,lửa thử vàng gian nan thử sức ít ai biết rằng phải mất nhiều năm trời ông mới hoàn thành việc học của mình
6260,8.0,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_051.wav,một chuyên gia nhận định bọn cướp biển ngày càng chuyên nghiệp hung hãn và tinh thông chiến lược hơn
6261,10.06,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_052.wav,một em nhỏ đôi mắt chợt gợn buồn khi chia tay các anh chị chia tay một ngày ắp đầy niềm vui trẻ thơ
6262,8.12,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_053.wav,không có đĩa đệm xương sống sẽ cứng đơ và người bạn sẽ cứng queo diễn viên múa sẽ khỏi múa
6263,9.94,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_054.wav,chuẩn bị cho việc sinh con các cơ bắp khỏe mạnh một trái tim ổn định có thể xóa tan cơn đau co thắt dạ con trong khi sinh con
6264,7.94,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_055.wav,nhưng khi vừa đặt chân lên đất hà lan thuộc địa của pháp lúc bấy giờ thì bất ngờ cảnh sát xuất hiện
6265,6.75,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_056.wav,hoa không nở kịp tết thì xem như tết cũng không đến với người trồng hoa
6266,8.03,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_057.wav,tốt nhất là trưởng nhóm nên chịu trách nhiệm một vài công việc khó chịu và nhàm chán mà không ai muốn làm
6267,9.16,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_058.wav,một trong những sai lầm lớn nhất của đàn ông sau khi phẫu thuật thẩm mỹ là làm việc hoặc vận động quá mạnh
6268,7.88,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_059.wav,sau mỗi lần tắm nên bôi lên vùng ngực một lớp kem làm ẩm giúp da mềm và mịn màng
6269,9.19,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_060.wav,cái đáy lúc nãy cháu có thấy ở nhà chú hôn cái chuồng vừa lưới vừa khung chú để trước hiên nhà đó
6270,8.19,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_061.wav,rủ nhau kết lại với ông để hình thành ban từ thiện dân lập gồm đủ ngành nghề thợ mộc thợ hồ
6271,7.75,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_062.wav,phải chi chuyện bực mình hay khó chịu nào cũng có thể dễ dàng loại bỏ được như vậy thì tốt biết mấy
6272,6.12,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_063.wav,càng ngày cô càng thấy các anh mình như những hòn đảo xa xăm ngoài tầm với
6273,6.31,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_064.wav,tật cận thị ở học sinh xuất hiện do cúi gần bàn đọc sách không đủ ánh sáng
6274,10.31,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_065.wav,khi bà mẹ ra mở cổng cô chỉ vừa cất lời giới thiệu đây là mẹ em thì bỗng nhiên anh tái mặt trợn mắt lắp bắp không ra hơi
6275,8.66,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_066.wav,về chất lượng thiết kế nhiều giải pháp kỹ thuật không hợp lý không phù hợp với thực tế hiện trường
6276,6.94,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_067.wav,cái đẹp của hoa hậu chủ yếu là những thứ nằm bên ngoài chứ không phải bên trong cái đầu
6277,6.62,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_068.wav,nơi đây chỉ mới đào tạo hai mảng giáo dục thể chất và công tác huấn luyện ảnh tư liệu
6278,8.72,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_069.wav,bởi vậy chương trình cụ thể điều kiện tuyển lựa nhân tài để đào tạo phải được công bố rộng rãi cho toàn dân biết
6279,9.16,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_070.wav,việc đổ trách nhiệm cho nhau giữa hai bộ này mỗi khi bàn về bội chi ngân sách cho thấy sự phân định này là bức thiết
6280,6.34,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_071.wav,nơi rừng núi khoảng cách đó là rất xa đi lại chủ yếu là cuốc bộ
6281,7.62,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_072.wav,giá vàng ngày càng giảm sâu khiến thị trường hồ nghi về đáy của giá vàng trong đợt điều chỉnh này
6282,7.5,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_073.wav,hiện nay mỗi khi chào hàng các lò rang hạt dưa như tứ hưng duy ký thiên hương
6283,7.94,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_074.wav,tại sao lại để cho cơ sở nuôi dạy trẻ kiểu bà hoa tồn tại năm này sang năm khác như vậy
6284,10.25,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_075.wav,các loại sản phẩm nhỏ lưu niệm truyền thống dành cho khách du lịch nay làm theo kiểu được chăng hay chớ chứ không chú trọng như trước
6285,7.34,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_076.wav,ngoài vài sân bóng đá cầu lông mà chúng tôi mới làm lại thì hầu như chẳng có gì mới
6286,10.19,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_077.wav,để trả lời loại câu hỏi tìm ý chính của đoạn văn thông thường thí sinh hãy đọc kỹ câu đầu tiên và câu cuối cùng của đoạn văn
6287,6.09,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_078.wav,việc bổ sung một số vi chất qua chế độ ăn giúp khắc phục điều này
6288,6.75,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_079.wav,hóa ra vị khách bỉ đang công tác tại bảo tàng lịch sử và nghệ thuật hoàng gia bỉ
6289,5.91,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_080.wav,họ giải thích rằng phương pháp này giúp hút các chất độc ra khỏi cơ thể
6290,8.56,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_081.wav,ban tổ chức không chịu trách nhiệm về những sự cố do lỗi đường truyền hoặc do lỗi máy móc của thí sinh
6291,10.03,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_082.wav,thấy còn hai người đang chới với sắp chìm giữa ngã ba sông chỉ kịp đẩy em phượng lên bờ là anh thắng lại đạp nước bơi ngược ra
6292,5.25,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_083.wav,theo kinh nghiệm cá nhân tôi nghĩ ứng viên cần bình tĩnh và tự tin
6293,7.12,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_084.wav,bằng linh cảm con gái em biết nhóc cũng yêu nhiều cũng băn khoăn nhiều như em
6294,8.41,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_085.wav,thứ năm cần chấm dứt hiện tượng xe buýt bỏ qua nhiều trạm dừng khi dưới trạm có người nhưng không có ai vẫy tay
6295,5.12,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_086.wav,lễ hội văn hóa du lịch việt đức cơ hội thu hút du khách đức
6296,7.84,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_087.wav,nhóm ngành điện tử viễn thông công nghệ vi điện tử hệ thống viễn thông điện tử ứng dụng tin học viễn thông
6297,5.91,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_088.wav,ông tâm lên thăm con trai ở hà nội về hể hả nói với vợ
6298,10.41,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_089.wav,ráy tai còn ướt thì vẫn còn nguyên công năng kháng khuẩn vì vậy lúc này không nên tinh giản một trong những hộ thân đắc lực của đôi tai
6299,6.72,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_090.wav,bà vừa mất tối hôm qua và chúng tôi đã quyết định sẽ đưa ông vào viện dưỡng lão
6300,8.59,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_091.wav,giờ đây chúng tôi bước vào các cuộc đối thoại về nhân quyền tự do tôn giáo với tinh thần thẳng thắn trao đổi
6301,5.56,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_092.wav,vấn đề ở đây là công tác giám sát quản lý không bị buông lỏng
6302,7.53,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_093.wav,chị vàng thị chờ và các con nhận quà tặng của bạn đọc báo tuổi trẻ ảnh việt dũng
6303,6.69,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_094.wav,các kỹ sư và công nhân lục tục ra về nhường công trường cho những người làm ca sáng
6304,10.19,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_095.wav,nếu bão đổ bộ lệch hướng thì sẽ gây rất nhiều tổn hại vì nhà cửa ở đây được xây rất đơn giản thiệt hại không thể kiểm soát được
6305,5.56,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_096.wav,lớp học cũ đã được trang hoàng bằng những chùm bóng bay đủ màu sắc
6306,9.31,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_097.wav,các học trò của tôi đang từng ngày gắn kết với nhau hơn đặc biệt là họ khá sung mãn về thể lực và tinh thần
6307,6.47,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_098.wav,kết thúc trận đấu các cầu thủ thường có trao đổi áo đấu cho nhau
6308,8.91,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_099.wav,đôi lúc tôi cảm thấy mình thật hèn khi chạy trốn với cái áo khoác nghe thật sang cả đi học cao học
6309,8.84,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_100.wav,mà quên rằng trước khi con dao rớt vào chân em nó đã va vào một nhánh dây rừng làm con dao đổi hướng
6310,9.09,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_101.wav,với vở kịch thị nở gặp chí phèo diệp anh đã diễn rất đạt và gây được cảm tình với ban giám khảo cũng như đông đảo khán giả
6311,7.59,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_102.wav,bà xã yêu cầu tôi phải phình bề ngang thêm dăm ký nữa mới đủ tiêu chuẩn đẹp lão
6312,5.88,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_103.wav,hãy để mắt đến các tác phẩm nghệ thuật góp ý phê bình động viên khen thưởng
6313,6.19,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_104.wav,mời bạn đọc đón mua để thưởng thức được toàn bộ nội dung của ấn phẩm này
6314,6.25,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_105.wav,theo quy định người dân được ghi nợ tiền sử dụng đất khi cấp giấy chủ quyền
6315,7.38,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_106.wav,thành phố đỏ rực cả ngày lẫn đêm vì bom vì đạn súng phòng không vì ánh đèn pháo sáng
6316,8.03,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_107.wav,thậm chí có những quán nhậu vỉa hè chẳng có nhà vệ sinh cho các thượng đế xả khi đã uống quá nhiều bia rượu
6317,8.91,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_108.wav,nhưng bây giờ những kỳ nghỉ mát đã thành thông lệ việc đi nghỉ hóa ra không phải là điều nhân viên văn phòng nào cũng muốn
6318,5.88,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_109.wav,khi phản lực của chúng tôi ngừng đuổi theo vệt sáng thì họ cũng biến mất
6319,5.69,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_110.wav,mời bạn đọc đón mua để thưởng thức được toàn bộ nội dung của ấn phẩm này
6320,8.62,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_111.wav,tôi muốn thời gian đó quan sát và tư duy nhờ đó mà có ý tưởng điều chỉnh nhịp đèn anh tuấn chia sẻ
6321,8.75,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_112.wav,thông tin ban đầu cho biết đường dây đề của phan thị ngọc có liên quan với nhiều đối tượng ở các tỉnh khác
6322,7.62,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_113.wav,những khu vực có nguồn nước chung cần kiểm tra và cắm biển cấm sử dụng nếu nhiễm khuẩn
6323,8.75,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_114.wav,có kế hoạch khắc phục và nâng cấp cải tạo các ống khói để cải thiện chất lượng môi trường không khí xung quanh nhà máy
6324,10.19,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_115.wav,bộ y tế cho rằng các ca nhiễm có thể lên tới hàng trăm ngàn và dự báo số ca tử vong lên tới hàng ngàn người trong năm nay
6325,8.75,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_116.wav,chỉ ăn đậu đã loại bỏ vỏ và giảm ăn các loại rau sản sinh nhiều khí như nói ở trên
6326,8.12,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_117.wav,chị đã trở thành một tình nguyện viên giúp đỡ cho các cô dâu việt tại đài loan như thế nào
6327,6.22,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_118.wav,dư luận quốc tế đều coi đây là một phán quyết vô trách nhiệm đầy bất công
6328,6.94,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_119.wav,dư luận đã phản ánh lên cơ quan địa chính của thị trấn nhưng mãi chả thấy hồi âm
6329,7.5,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_120.wav,ngủ đúng tư thế không thể giúp tránh đau người mà còn tạo ra giấc ngủ sâu bổ ích
6330,5.59,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_121.wav,hàn quốc xây đường dành riêng cho xe đạp để chống toàn cầu ấm lên
6331,6.66,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_122.wav,ngày ấy ngoài con đường đất đỏ dẫn đến trường còn phải vượt dốc leo đèo rất vất vả
6332,6.81,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_123.wav,lính bắn tỉa mỹ phải vào cuộc và giải cứu thành công vị thuyền trưởng chỉ trong
6333,8.94,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_124.wav,tuy nhiên như các nhà phân tích lưu ý hầu hết các triển lãm quốc tế được tổ chức từ trước đến nay đều thua lỗ
6334,7.62,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_125.wav,tình trạng thiếu việc làm mất phương tiện sinh sống do giải tỏa mất đất hình thành đô thị
6335,8.91,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_126.wav,thậm chí có khi khó khăn quá các bạn cán bộ đoàn phường còn hùn tiền để thanh niên vay xử lý tình huống cấp thời
6336,9.28,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_127.wav,ông đinh văn minh đúng đây là một trong những nội dung được quy định trong dự án luật phòng chống tham nhũng
6337,8.03,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_128.wav,đẩy mạnh xã hội hóa trong các lĩnh vực y tế dân số kế hoạch hóa gia đình và thể dục thể thao
6338,5.97,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_129.wav,còn ba đức đã có cuộc sống riêng từ khi anh em việt đức chào đời
6339,6.25,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_130.wav,trên lý thuyết tín hiệu truyền hình cáp không bị ảnh hưởng khi thời tiết xấu
6340,9.12,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_131.wav,mình nhận thấy hiện nay nhiều bạn trẻ thích đọc truyện tranh mang tính giải trí chứ ít đọc truyện khoa học
6341,6.25,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_132.wav,các ý tưởng sáng tạo mang tính ứng dụng cao đều có thể tham gia sàn giao dịch
6342,7.75,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_133.wav,tôi cũng biết có những tiêu cực trong giáo dục và nhà trường cũng như những lĩnh vực khác của xã hội
6343,9.19,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_134.wav,có lẽ vì chúng ta không thể giải thích được tất cả mọi điều một cách rõ ràng khiến cuộc sống của chúng ta thú vị hơn nhiều
6344,5.56,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_135.wav,đây sẽ là động lực mới phát triển thị trường bất động sản thời gian tới
6345,6.69,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_136.wav,các trẻ nhỏ trong những trang phục truyền thống đang xúm xít chuẩn bị vào buổi lễ
6346,8.06,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_137.wav,ngay khi trận đấu kết thúc tiền đạo việt thắng đã lao vào sân để phản ứng trọng tài dương văn hiền
6347,6.38,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_138.wav,khi tiếng còi kết thúc hiệp một vang lên những cô gái nhanh chân quay về đường biên
6348,6.69,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_139.wav,trương công khiêm từng trải qua cảm giác tột cùng buồn tủi khi khách hàng gặp và
6349,10.03,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_140.wav,hợp tác với khu vực tư nhân để góp phần đảm bảo tính liên tục của các hoạt động kinh doanh thương mại và các dịch vụ cơ bản
6350,6.25,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_141.wav,chú của cô đã viết chúng ra cho cô vào cái ngày ông đem cô về nuôi
6351,6.88,vivos/train/waves/VIVOSSPK25/VIVOSSPK25_142.wav,chúng tôi nhẹ nhàng nói chuyện với nó như trước đây nhưng đột nhiên nó đánh mạnh chiếc mỏ
